790   -13.232319   313.682089   {111, 296, 570, 636, 1605, 2397}
791    -2.329165    55.073260   {  5, 275, 376, 753, 2417, 2532}
792    70.325088   352.953594   {  4, 507, 815, 1790, 1952, 2228}
793    78.956831    69.652351   {155, 620, 1040, 1241, 1244, 1728}
794   -70.325088   187.046406   {202, 548, 669, 895, 1724, 2355}
795   -54.308437   348.222994   {198, 304, 1232, 1461, 2230, 2493}
796     4.722138   336.361288   {336, 736, 1594, 2043, 2430, 2448}
797     4.722138    23.638712   {604, 1114, 1763, 1791, 1859, 2427}
798   -26.549897    24.153138   {560, 1056, 1187, 1393, 1403, 1932}
799   -22.557706   113.960607   {163, 951, 984, 2242, 2454, 2496}
800    35.710600   156.625627   {135, 243, 352, 876, 1255, 2288}
801   -26.286932   292.481955   {289, 762, 1459, 1762, 1894, 2111}
802     9.935051   302.492606   {115, 451, 1817, 1913, 2022, 2469}
803    31.500000    31.717474   {887, 1136, 1516, 1747, 1945, 2206}
804    52.195993   242.785750   {227, 287, 592, 1498, 1744, 2483}
805   -10.802947   130.242828   { 33, 181, 1314, 1355, 1378, 1914}
806   -29.764839    50.477970   {443, 1131, 1488, 1887, 2034, 2503}
807   -11.453962   277.193655   { 58, 543, 1760, 2138, 2251, 2330}
808     9.935051    57.507394   {147, 150, 743, 1341, 1695, 2468}
809    -2.329263    48.590961   {  5, 376, 819, 974, 1038, 1276}
810   -23.788106     0.000000   {108, 569, 576, 1190, 1267, 1666}
811   -21.470819   241.294451   {208, 423, 633, 656, 1309, 2517}
812    26.356651   139.265892   {432, 583, 1322, 1490, 2264, 2426}
813    41.367303   176.895674   {209, 465, 779, 1160, 2039, 2486}
814    11.558467   272.413139   {132, 1019, 1115, 1697, 1832, 1855}
815    74.549563     0.000000   {  4, 792, 838, 929, 1523, 1952}
816    11.433311   332.389486   {686, 736, 1054, 1848, 2027, 2430}
817     2.329165   124.926740   {218, 962, 1650, 2365, 2391, 2414}
818     4.621502   134.660703   {464, 851, 1027, 1313, 1377, 1730}
819    -6.958135    48.612267   {  5, 297, 809, 1276, 1936, 2481}
820    -4.500000    31.717474   {1087, 1110, 1649, 1857, 2244, 2272}
821   -57.997885   171.486071   {184, 206, 740, 1454, 1777, 2181}
822   -37.998585   354.093925   {  0, 360, 550, 714, 928, 1057}
823    35.587951   221.668797   {893, 1168, 1416, 1794, 2005, 2053}
824    31.282526    79.452755   {267, 1743, 1808, 1885, 1962, 2123}
825   -19.305592   347.865521   {176, 343, 902, 1153, 1391, 2294}
826   -37.985049   281.683801   {295, 344, 649, 774, 907, 2295}
827   -27.017448   102.856509   {213, 1144, 1191, 1385, 1420, 2548}
828   -44.786838    43.129485   { 15, 310, 912, 1955, 2325, 2559}
829    -3.826839    92.369315   {230, 362, 412, 1339, 1603, 1662}
830    16.853732   352.037813   { 53, 235, 594, 676, 1557, 1651}
831     9.000000   148.282526   {106, 460, 682, 1034, 1464, 1839}
832   -70.809798    52.721339   {341, 671, 781, 1712, 2048, 2476}
833    -6.337509   183.848561   {1098, 1551, 1821, 2078, 2350, 2435}
834   -64.935548    39.703710   { 92, 406, 671, 1647, 1787, 2048}
835     7.053740   160.434974   {187, 307, 321, 863, 1815, 2293}
836   -67.208225   279.807813   {148, 514, 1107, 1109, 1163, 1860}
837   -33.494646     7.336719   {409, 1238, 1593, 1741, 2001, 2010}
838    78.195671   348.366717   {  4, 258, 815, 929, 1145, 1572}
839   -27.000000   148.282526   {122, 655, 1369, 1888, 2070, 2198}
840    -7.630989   102.831456   {438, 715, 719, 908, 913, 2049}
841    44.848626   157.843428   {361, 853, 1473, 1549, 1702, 2288}
842   -15.063649    63.299389   {214, 408, 491, 985, 2082, 2114}
843   -48.541466   292.669961   {242, 769, 1046, 1350, 2248, 2267}
844    15.063649    63.299389   {147, 228, 404, 1071, 1106, 1341}
845     0.000000   211.717474   {1022, 1441, 1648, 1687, 1752, 1768}
846   -58.500000   148.282526   {399, 498, 1133, 1853, 2463, 2484}
847   -54.000000    31.717474   {476, 670, 1337, 1532, 1718, 2161}
848   -22.500000   328.282526   {175, 654, 894, 1004, 1370, 2103}
849   -15.943765   207.532107   { 13, 283, 953, 967, 1833, 1939}
850    11.056681   168.340881   {863, 1197, 1453, 1732, 1919, 2196}
851     0.000000   134.660703   {171, 818, 1027, 1377, 2390, 2413}
852    44.612618   245.429544   {287, 732, 1602, 1689, 2459, 2483}
853    47.289833   153.258022   {316, 841, 1549, 1702, 1877, 2069}
854    -2.364174   191.568449   {241, 939, 1051, 1551, 2238, 2516}
855    78.357604   131.325046   { 26, 461, 668, 901, 1091, 1214}
856     6.113250   236.288236   {587, 588, 1126, 1291, 2095, 2282}
857    18.957307   248.981930   { 10, 486, 1156, 1373, 1630, 2276}
858    11.606473   199.409965   {203, 398, 640, 1399, 1496, 2315}
859    44.591422   103.035293   {380, 488, 490, 680, 1765, 1876}
860    48.571810    73.544759   {253, 742, 1154, 1353, 1413, 2439}
861    69.398372   138.651964   {254, 1091, 1362, 1701, 1968, 2474}
862   -40.500000   148.282526   {223, 520, 562, 626, 1079, 2275}
863     9.349704   164.549563   {321, 835, 850, 1453, 2196, 2293}
864     9.349704    15.450437   {355, 510, 1354, 1600, 1791, 2539}
865   -43.930117   347.113033   {360, 515, 1582, 2169, 2193, 2279}
866    75.103681   238.898207   { 17, 192, 963, 1359, 1751, 2171}
867   -54.709415   230.686120   {201, 1715, 1858, 2270, 2386, 2466}
868   -55.005531    94.063623   {582, 1151, 1250, 1884, 1928, 2362}
869    34.893692   357.159918   {382, 415, 1263, 1346, 1389, 2247}
870    61.563393   345.434370   {507, 557, 568, 2221, 2380, 2444}
871    54.837598   355.949862   { 20,  67, 892, 1052, 1349, 2221}
872   -27.000000   211.717474   {386, 605, 1421, 1480, 2056, 2113}
873    19.520254    92.511542   {885, 1162, 1169, 1213, 1614, 2536}
874    22.700006   109.480889   {246, 345, 435, 487, 1149, 2334}
875   -64.935548   140.296290   {399, 501, 1183, 1225, 2108, 2484}
876    31.072455   156.162687   {135, 243, 800, 1111, 1709, 1947}
877     9.000000   211.717474   {546, 1441, 1847, 1944, 2105, 2312}
878     7.570653   244.781104   {114, 226, 587, 1155, 1721, 2259}
879    47.536890    55.051768   {240, 286, 730, 1376, 1690, 2192}
880    42.037126    48.054930   { 22, 188, 240, 1469, 2192, 2540}
881    35.061666    92.848355   {217, 457, 1130, 1167, 1293, 2551}
882    70.176578    90.000000   {199, 1417, 1902, 2235, 2449, 2460}
883   -22.751210   233.125745   {423, 633, 1211, 2007, 2231, 2431}
884    -4.674852   164.549563   {627, 1554, 1725, 2035, 2337, 2374}
885    15.397761    94.849308   {471, 873, 1614, 1958, 2314, 2536}
886   -36.000000    31.717474   {248, 405, 1824, 2081, 2461, 2537}
887    33.598640    27.664852   {245, 313, 803, 1136, 2206, 2403}
888    21.470819   298.705549   {  1, 381, 926, 1423, 2317, 2527}
889   -44.660703   180.000000   {425, 1333, 1427, 1463, 1786, 2428}
890    85.500000   211.717474   {  9,  41, 394, 956, 1964, 2453}
891   -85.500000   211.717474   {326, 957, 1028, 1271, 1590, 2100}
892    54.837598     4.050138   { 67, 871, 1001, 1349, 1769, 2416}
893    37.407368   227.107036   {823, 1168, 1719, 1794, 1935, 2107}
894   -27.000000   328.282526   { 39, 848, 1033, 1370, 1486, 2103}
895   -66.361288   180.000000   {669, 794, 1454, 1924, 1983, 2355}
896   -71.409592   114.572185   {207, 231, 1428, 1970, 2024, 2501}
897   -11.606473   160.590035   {980, 1788, 1922, 2262, 2337, 2374}
898    69.398372   221.348036   {137, 963, 1359, 1368, 1508, 1834}
899   -44.591422    76.964707   { 18,  65, 1083, 1181, 1738, 2346}
900    30.278887   164.055665   {135, 456, 707, 1111, 1883, 2124}
901    75.103681   121.101793   { 55, 590, 668, 855, 1091, 1701}
902   -15.162077   348.095879   {370, 760, 825, 1391, 1644, 2294}
903   -55.806798   204.544138   {917, 1272, 1531, 1805, 1969, 2101}
904   -19.828680   159.797554   { 31, 1410, 2131, 2257, 2262, 2310}
905    -3.770351   239.509452   { 79, 280, 927, 2060, 2354, 2375}
906   -31.608379    84.714077   {220, 472, 1061, 1195, 1796, 2371}
907   -34.829777   278.341131   {265, 344, 649, 826, 1290, 1835}
908    -3.818978   100.369504   {438, 719, 840, 1662, 2180, 2541}
909   -10.346224     3.882195   {123, 754, 910, 1016, 1998, 2252}
910   -11.894053     0.000000   {754, 909, 1505, 1684, 1998, 2415}
911   -66.383039   311.237721   {261, 431, 645, 1400, 1475, 2254}
912   -46.493731    49.373205   { 15, 828, 1850, 2141, 2324, 2325}
913   -11.439750   101.283699   {438, 715, 840, 1545, 1841, 2292}
914    38.260772    36.851359   { 22, 1136, 1279, 1540, 1747, 2379}
915    30.000000   249.094843   {319, 356, 764, 1076, 1296, 1645}
916   -30.000000   110.905157   {213, 951, 1460, 1491, 2240, 2548}
917   -58.500000   211.717474   {903, 1272, 1365, 1757, 1805, 2186}
918    48.135654   280.458588   {994, 1347, 1443, 1547, 1748, 2478}
919   -45.339297   270.000000   {183, 221, 599, 1299, 1927, 2392}
920   -22.500000    31.717474   {652, 1403, 1564, 1905, 2086, 2400}
921    39.388787   194.035197   {577, 1439, 1513, 1974, 1990, 2399}
922    32.464968    60.593183   { 95, 264, 595, 1988, 2213, 2303}
923    -2.367103    19.537602   {559, 727, 1424, 1763, 2423, 2427}
924    41.016916   350.760674   { 78, 229, 1802, 1889, 1910, 2247}
925    27.444011   277.755243   {1298, 1706, 1761, 2157, 2218, 2531}
926    20.252196   303.376058   {251, 888, 1108, 1418, 1423, 2317}
927    -3.773760   243.491356   { 79, 315, 540, 905, 1014, 2375}
928   -33.494646   352.663281   {342, 550, 714, 822, 1165, 2465}
929    78.195671    11.633283   {503, 815, 838, 1078, 1145, 1523}
930   -37.282217    67.443401   {212, 237, 469, 1285, 1519, 2296}
931   -49.500000   328.282526   {954, 1030, 1208, 1946, 2116, 2384}
932    67.321374   239.033336   {164, 192, 1359, 1560, 1834, 2250}
933   -19.305592    12.134479   {508, 1406, 1742, 1941, 2274, 2533}
934   -62.247210    90.000000   {194, 642, 961, 1151, 1561, 2362}
935    54.709415   309.313880   {271, 525, 1235, 1264, 2071, 2492}
936    33.032114   199.533887   {400, 1439, 1844, 2376, 2399, 2477}
937   -55.606248   122.535236   { 66, 263, 481, 1451, 1985, 2521}
938     0.000000   141.516331   {449, 1377, 1481, 1501, 1868, 2413}
939     0.000000   195.450437   {241, 854, 946, 1306, 2044, 2516}
940    60.426734    38.563220   {205, 288, 564, 968, 1360, 2033}
941   -11.558467    92.413139   {230, 412, 1037, 1529, 1841, 1984}
942    27.932423   300.920896   {  1, 1231, 1423, 1771, 2132, 2361}
943   -82.589536   121.145987   {702, 952, 957, 1987, 2311, 2420}
944    72.000000    31.717474   {146, 503, 1395, 1523, 1737, 2557}
945   -72.000000    31.717474   {406, 504, 781, 2048, 2205, 2316}
946     4.674852   195.450437   {203, 640, 939, 1233, 1306, 2516}
947    63.740652    72.675636   {1693, 1739, 1807, 2021, 2359, 2449}
948     0.000000   105.858737   {719, 1067, 2118, 2321, 2512, 2541}
949     2.366942   152.315028   { 71, 307, 460, 1464, 1797, 2377}
950   -56.182262    71.940733   { 76, 113, 1125, 1182, 2179, 2336}
951   -26.286932   112.481955   {163, 213, 799, 916, 2240, 2496}
952   -86.035316    90.000000   {273, 702, 943, 957, 1590, 2062}
953   -20.050501   208.127832   { 13, 283, 417, 849, 1480, 2113}
954   -47.308151   322.340183   {424, 931, 1030, 1610, 1668, 1946}
955   -41.367303     3.104326   {  0, 359, 723, 1057, 1593, 1977}
956    85.500000   148.282526   {  9,  26, 890, 1214, 1604, 2453}
957   -85.500000   148.282526   {891, 943, 952, 1271, 1590, 2311}
958    48.537311    93.519064   {488, 606, 622, 1254, 1765, 2066}
959    37.998585   185.906075   {577, 779, 1425, 1513, 2486, 2490}
960    74.549563   180.000000   {291, 479, 1300, 1444, 1484, 2162}
961   -66.211894    90.000000   {194, 350, 642, 934, 1202, 1727}
962     4.651009   128.146620   {218, 464, 817, 1027, 1872, 2414}
963    73.984726   224.037020   {866, 898, 1359, 1368, 1611, 1751}
964   -40.995952   105.313495   {413, 681, 981, 1509, 2280, 2383}
965    11.483990    74.520504   { 11, 179, 1140, 1866, 2096, 2438}
966    60.288782   156.424882   {159, 663, 1075, 1147, 1477, 1700}
967   -11.433311   207.610514   { 38, 647, 849, 1042, 1833, 1939}
968    63.000000    31.717474   {205, 580, 940, 1395, 1779, 2033}
969   -11.433311    27.610514   {301, 1745, 1857, 2075, 2244, 2458}
970    25.714593   196.765721   {278, 1047, 1746, 1844, 2477, 2500}
971   -54.709415   309.313880   {107, 756, 1597, 1637, 1653, 1801}
972    36.000000   148.282526   { 34, 243, 1113, 1255, 1836, 2037}
973    63.092963    54.520715   {288, 1275, 1414, 1627, 2277, 2359}
974     2.329263    48.590961   {376, 674, 809, 1038, 1949, 2394}
975   -20.252196   303.376058   { 99, 416, 1039, 1452, 1680, 2188}
976    40.303769   121.614460   {173, 660, 1734, 1892, 1901, 2378}
977    58.282526   180.000000   {317, 318, 648, 1467, 1997, 2332}
978    22.500000   148.282526   {204, 395, 780, 2301, 2328, 2426}
979    18.468159   183.992637   {299, 1026, 1049, 1173, 2150, 2283}
980   -13.441661   164.241046   {897, 999, 2257, 2262, 2337, 2358}
981   -44.747402   108.801819   {180, 357, 964, 1509, 2176, 2280}
982   -40.303769   121.614460   {186, 309, 766, 1607, 1621, 2424}
983   -18.815675   295.361177   {572, 1039, 1452, 1816, 2111, 2393}
984   -18.815675   115.361177   { 30, 799, 1411, 1652, 2242, 2454}
985   -11.304037    62.006460   {397, 408, 491, 842, 1407, 1512}
986    23.918316   159.339883   {1111, 1207, 1330, 1784, 1883, 1947}
987   -27.444011   277.755243   {154, 265, 1606, 1707, 1835, 2302}
988   -31.947031   191.731657   {1085, 1176, 1192, 1992, 2437, 2441}
989   -82.589536   301.145987   {116, 239, 292, 1028, 1683, 2308}
990   -30.417556   184.373229   {1063, 1085, 1180, 1518, 2151, 2441}
991    56.182262    71.940733   {541, 742, 1353, 1693, 1950, 2021}
992    42.763733   322.791671   {333, 598, 689, 1062, 1387, 1566}
993    34.837554    15.042692   {256, 1005, 1392, 1920, 2523, 2543}
994    48.571810   286.455241   {918, 1497, 1547, 1875, 1886, 2478}
995    59.982318   113.067859   {565, 1455, 1806, 1845, 1878, 1989}
996   -24.983903   171.642480   {1685, 1804, 2170, 2211, 2214, 2215}
997    55.806798   204.544138   {496, 618, 630, 1096, 1283, 2278}
998     0.000000   172.326754   {260, 375, 1284, 1619, 1725, 2309}
999   -15.162077   168.095879   {739, 980, 2023, 2216, 2257, 2358}
1000    9.184430   218.568413   {546, 1626, 1778, 1903, 2017, 2105}
1001   51.279291     7.453301   {892, 1189, 1349, 1769, 1967, 2072}
1002  -17.918234   336.072642   { 86, 654, 666, 1023, 1943, 2140}
1003    9.184430    38.568413   { 51,  82, 600, 1305, 1904, 2106}
1004  -18.000000   328.282526   {175, 654, 848, 1937, 1940, 1943}
1005   33.032114    19.533887   {256, 313, 474, 993, 1392, 2403}
1006   27.932423   120.920896   {765, 1194, 2128, 2143, 2201, 2224}
1007   -8.716698   172.252164   {222, 260, 614, 739, 2035, 2358}
1008   29.093776   332.144717   {143, 324, 1215, 1465, 2083, 2164}
1009   19.964329   215.999321   { 83, 629, 650, 1070, 1537, 1563}
1010   11.439750   258.716301   {744, 1579, 1710, 1957, 2046, 2237}
1011   -7.570653   115.218896   { 59, 139, 1179, 1340, 1655, 2519}
1012   22.440358   355.905911   {235, 552, 594, 662, 675, 1119}
1013  -18.468159   176.007363   { 89, 174, 244, 1685, 2023, 2215}
1014    0.000000   246.211894   {114, 540, 927, 2006, 2259, 2375}
1015  -44.848626   202.156572   { 40, 545, 679, 1104, 2029, 2381}
1016   -6.337509     3.848561   {123, 172, 414, 754, 909, 1374}
1017   37.282217   292.556599   { 23, 521, 1638, 1723, 2225, 2518}
1018  -34.893692   177.159918   {305, 751, 1063, 1326, 1518, 2549}
1019   11.558467   267.586861   {814, 1697, 1855, 2237, 2318, 2524}
1020   41.016916     9.239326   {1128, 1609, 1694, 1749, 2523, 2543}
1021  -37.407368   227.107036   {142, 578, 758, 1105, 1361, 2412}
1022    2.366942   207.684972   {306, 845, 1212, 1441, 1752, 1944}
1023  -15.701587   340.210670   { 86, 760, 1002, 1391, 1397, 2140}
1024   21.624264   343.587783   { 60,  88, 676, 1248, 1343, 2038}
1025  -73.874315   162.936098   {462, 669, 776, 1175, 1574, 1724}
1026   15.858737   180.000000   {279, 419, 426, 979, 1173, 2283}
1027    2.329263   131.409039   {171, 464, 818, 851, 962, 2414}
1028  -86.035316   270.000000   {239, 292, 326, 891, 989, 1590}
1029    3.964684     0.000000   {200, 215, 1485, 1726, 1898, 2451}
1030  -51.803889   321.766096   {756, 931, 954, 1610, 1675, 2116}
1031   15.884956    35.223327   { 82, 284, 600, 1640, 2385, 2499}
1032  -44.189761   300.284059   {769, 1676, 2121, 2122, 2248, 2508}
1033  -31.500000   328.282526   { 39, 327, 433, 894, 1486, 2233}
1034   11.377621   144.842304   {178, 682, 831, 1679, 1839, 1965}
1035  -24.097206    57.814672   {104, 377, 497, 1150, 2008, 2034}
1036  -19.520254   272.511542   {103, 1102, 1372, 1682, 1707, 1760}
1037  -11.558467    87.586861   {230, 716, 941, 1686, 1770, 1984}
1038    0.000000    45.339297   {809, 974, 1276, 1949, 2000, 2165}
1039  -21.470819   298.705549   {289, 975, 983, 1452, 2111, 2188}
1040   78.357604    48.674954   {146, 155, 503, 793, 1078, 1244}
1041  -22.700006   250.519111   {149, 185, 195, 1933, 2488, 2517}
1042   -9.000000   211.717474   { 38, 118, 967, 1086, 1768, 1939}
1043  -14.319317   183.939394   { 80, 174, 1253, 1821, 2200, 2368}
1044   22.440358     4.094089   {662, 1119, 1185, 1538, 1740, 2529}
1045  -40.346753    22.854106   {248, 1342, 1495, 1521, 2059, 2329}
1046  -52.433780   290.450760   {242, 843, 1112, 1178, 1350, 2480}
1047   27.404311   192.755578   {970, 1629, 1746, 1827, 2440, 2477}
1048   52.201411   103.917405   {488, 565, 606, 1442, 1876, 1991}
1049   20.991460   188.106522   {299, 979, 1746, 1960, 2150, 2440}
1050  -24.983903   188.357520   { 91, 1157, 2151, 2437, 2441, 2442}
1051    0.000000   187.673246   {854, 1256, 1551, 1657, 2350, 2516}
1052   51.279291   352.546699   { 20, 575, 871, 1243, 1349, 1780}
1053  -61.563393   345.434370   { 93, 304, 401, 2057, 2230, 2260}
1054   13.808465   336.566729   { 42, 686, 816, 1785, 1829, 2430}
1055   11.453962    82.806345   {236, 314, 783, 1866, 1993, 2085}
1056  -23.918316    20.660117   {798, 1132, 1187, 1932, 1941, 2547}
1057  -38.146620     0.000000   {  0, 550, 822, 955, 1593, 2001}
1058   34.350518   308.449177   {353, 664, 1231, 1596, 1869, 2506}
1059   54.709415   230.686120   {573, 1146, 1216, 1498, 1744, 2373}
1060   14.319317     3.939394   {1143, 1674, 2152, 2219, 2529, 2538}
1061  -34.829777    81.658869   {220, 906, 1318, 1796, 1963, 2068}
1062   44.786838   316.870515   {247, 598, 992, 1221, 1387, 1450}
1063  -31.717474   180.000000   {751, 990, 1018, 1180, 1518,  -1}
1064   31.282526   100.547245   {217, 454, 526, 678, 1167, 1973}
1065   -7.565260   291.184624   {130, 303, 450, 1268, 2051, 2522}
1066  -28.093840   314.583397   {1294, 1297, 1332, 1525, 1575, 2485}
1067    3.786707   108.510032   {948, 1138, 1891, 2019, 2321, 2512}
1068   63.092963   125.479285   {145, 493, 1362, 1455, 1806, 2184}
1069   59.299499    97.400103   {281, 549, 1315, 1334, 1442, 1989}
1070   22.500000   211.717474   {166, 1009, 1502, 1537, 1563, 1934}
1071   15.227989    67.546815   {179, 228, 404, 844, 2096, 2356}
1072   31.717474   180.000000   {518, 608, 1371, 1504, 2490,  -1}
1073   -3.786707    71.489968   {459, 757, 785, 1431, 1809, 2530}
1074   59.299499    82.599897   {281, 1334, 1541, 1739, 1950, 2021}
1075   58.500000   148.282526   {659, 688, 966, 1122, 1477, 1700}
1076   30.744136   254.239368   {319, 764, 915, 1578, 2052, 2098}
1077  -44.612618   245.429544   { 61, 168, 369, 602, 1121, 1911}
1078   81.000000    31.717474   {503, 929, 1040, 1145, 1244, 2061}
1079  -42.763733   142.791671   {378, 626, 862, 2275, 2367, 2425}
1080  -41.042572   290.763570   {295, 769, 2122, 2267, 2287, 2295}
1081   67.208225   260.192187   {402, 1382, 1436, 1474, 1820, 2250}
1082   41.516978    80.685251   {253, 634, 1280, 1925, 2099, 2349}
1083  -41.516978    80.685251   { 18, 899, 1401, 1738, 1963, 2068}
1084  -75.159612    74.936012   { 19, 322, 1217, 1712, 2360, 2476}
1085  -33.494646   187.336719   {988, 990, 1518, 1992, 2090, 2441}
1086   -6.838907   215.115958   {118, 1042, 1648, 1768, 2182, 2498}
1087   -6.838907    35.115958   {158, 651, 820, 1405, 1649, 2244}
1088    3.825007    96.351716   {1603, 1698, 1979, 2180, 2285, 2313}
1089   -8.716698   352.252164   { 45, 370, 473, 1505, 1644, 1699}
1090  -23.563743   135.115278   {571, 1222, 2207, 2326, 2331, 2433}
1091   73.984726   135.962980   {461, 855, 861, 901, 1701, 2474}
1092   -4.651009   231.853380   { 32,  77, 1245, 1767, 2060, 2354}
1093  -11.442635    70.286873   {408, 757, 785, 1999, 2114, 2550}
1094  -34.368467   103.827387   {413, 1348, 1385, 1460, 2383, 2548}
1095   70.809798    52.721339   {146, 155, 1275, 1627, 1737, 2133}
1096   60.288782   203.575118   {300, 346, 618, 630, 997, 1364}
1097   -9.000000   148.282526   {182, 480, 499, 746, 2080, 2558}
1098   -7.929369   180.000000   {222, 614, 833, 1253, 1821, 2078}
1099   47.308151   142.340183   { 56, 485, 1286, 1608, 1877, 2069}
1100   55.802978   259.077706   { 94, 420, 591, 1517, 1893, 2475}
1101   -2.329165   304.926740   {607, 1404, 1890, 2050, 2088, 2357}
1102  -19.410982   277.481207   {1036, 1707, 1760, 2138, 2291, 2302}
1103   53.419075    44.215648   {286, 564, 1360, 1789, 1823, 2505}
1104  -42.246331   198.011941   {625, 679, 1015, 1507, 2290, 2381}
1105  -35.587951   221.668797   {101, 142, 758, 1021, 1782, 2447}
1106   17.686052    60.009862   {147, 404, 778, 844, 1856, 1930}
1107  -70.176578   270.000000   {514, 836, 1163, 1562, 1678, 2556}
1108   22.751210   306.874255   {251, 926, 1423, 1673, 2232, 2361}
1109  -63.740652   287.324364   {148, 836, 1548, 1860, 1874, 2273}
1110   -2.366942    27.684972   {820, 1114, 1763, 1857, 2272, 2423}
1111   28.439186   159.788026   {135, 876, 900, 986, 1883, 1947}
1112  -56.182262   288.059267   {1046, 1178, 1466, 1548, 1874, 2480}
1113   31.500000   148.282526   { 34, 204, 243, 583, 972, 1709}
1114    2.366942    27.684972   {604, 797, 1110, 1763, 2272, 2389}
1115   15.397761   274.849308   {132, 463, 782, 814, 1536, 1855}
1116  -47.536890   124.948232   {1553, 1607, 1713, 1985, 2243, 2424}
1117   15.063649   296.700611   {381, 709, 1198, 1913, 2317, 2469}
1118   37.656481   341.196501   {136, 755, 1586, 1889, 2120, 2348}
1119   23.788106     0.000000   {358, 552, 662, 1012, 1044, 1538}
1120   21.470819   241.294451   {162, 486, 519, 1373, 1506, 2281}
1121  -48.188180   241.105563   { 61, 168, 1077, 1756, 1858, 2470}
1122   60.426734   141.436780   {177, 659, 1075, 1477, 1968, 2184}
1123  -48.188180    61.105563   {1478, 1800, 1814, 1879, 2324, 2511}
1124   -4.500000   328.282526   {692, 717, 1500, 1528, 2487, 2560}
1125  -55.802978    79.077706   { 76, 528, 582, 950, 1561, 2336}
1126    2.329165   235.073260   {280, 856, 1245, 2060, 2095, 2282}
1127    4.621502   225.339297   {534, 1205, 1440, 1625, 1641, 1903}
1128   44.476903     6.483736   {1020, 1189, 1609, 1694, 1967, 1986}
1129   -6.958135   311.387733   {636, 1177, 1592, 1605, 1942, 2050}
1130   38.333632    95.937459   {  7, 457, 680, 881, 1167, 2289}
1131  -34.350518    51.550823   {129, 443, 468, 720, 806, 1488}
1132  -19.828680    20.202446   {749, 1056, 1406, 1908, 1932, 1941}
1133  -55.939519   142.254512   {120, 165, 846, 1601, 1853, 2484}
1134   26.549897    24.153138   {474, 1542, 1571, 2206, 2403, 2552}
1135   13.232319   313.682089   { 47, 339, 1837, 2091, 2158, 2202}
1136   36.000000    31.717474   {245, 803, 887, 914, 1279, 1747}
1137    4.651009   308.146620   {1817, 1846, 1890, 2022, 2064, 2088}
1138    7.618119   107.008360   {1067, 1234, 1398, 1891, 2512, 2528}
1139    3.783604   292.492056   {511, 752, 1620, 1754, 2115, 2189}
1140   15.316523    76.053502   {179, 783, 965, 1866, 2137, 2261}
1141   42.246331    18.011941   {1316, 1392, 1694, 2204, 2543, 2561}
1142   28.975897   351.374608   {255, 373, 552, 675, 1263, 1346}
1143   16.853732     7.962187   {1060, 1185, 1432, 2054, 2219, 2529}
1144  -22.717474   104.995947   {163, 213, 827, 1191, 1265, 2341}
1145   82.326754     0.000000   {238, 258, 838, 929, 1078, 2061}
1146   53.419075   224.215648   {573, 596, 1059, 1456, 1457, 2373}
1147   64.801604   157.779768   {159, 254, 529, 631, 966, 1477}
1148   69.249229   200.279256   {479, 1364, 1368, 1444, 1508, 1556}
1149   18.957307   111.018070   {268, 487, 874, 1569, 2223, 2334}
1150  -20.252196    56.623942   {104, 704, 1035, 2008, 2082, 2366}
1151  -59.299499    97.400103   {194, 374, 868, 934, 1928, 2362}
1152  -31.717474   270.000000   {265, 1290, 1599, 1606, 1818, 2526}
1153  -23.412655   347.641119   {176, 257, 343, 673, 825, 2546}
1154   48.541466    67.330039   {138, 742, 860, 1383, 1690, 2439}
1155   11.304037   242.006460   {226, 587, 635, 878, 1291, 1982}
1156   15.227989   247.546815   {226, 486, 857, 1880, 1982, 2276}
1157  -23.412655   192.358881   {1050, 2077, 2097, 2437, 2442, 2545}
1158  -19.964329   215.999321   { 35, 283, 386, 1304, 1331, 2113}
1159   55.606248   122.535236   {493, 1455, 1622, 1658, 1878, 2411}
1160   41.016916   170.760674   {209, 465, 555, 813, 1228, 2343}
1161  -23.918316   339.339883   { 86, 176, 666, 722, 731, 2546}
1162   23.638712    90.000000   {612, 726, 728, 873, 1169, 1213}
1163  -71.119906   281.776449   {294, 836, 1107, 1678, 1766, 1860}
1164  -42.763733   217.208329   {142, 489, 1186, 1408, 1639, 1782}
1165  -30.417556   355.626771   {342, 550, 928, 1267, 1412, 1666}
1166  -31.608379    95.285923   {475, 1195, 1348, 1385, 1420, 2320}
1167   34.829777    98.341131   {  7, 217, 454, 881, 1064, 1130}
1168   32.727897   226.229420   {566, 823, 893, 1907, 2053, 2107}
1169   23.553616    95.152423   {526, 726, 873, 1162, 1614, 2402}
1170  -23.553616    95.152423   {383, 475, 771, 1191, 1420, 2246}
1171   23.212114   259.910432   {699, 1317, 1899, 1948, 2098, 2177}
1172   -9.265316   336.462677   {234, 717, 775, 1397, 2140, 2422}
1173   19.823422   180.000000   {311, 426, 979, 1026, 2150, 2513}
1174    4.654202   321.516331   {683, 1664, 1729, 1867, 2012, 2502}
1175  -72.000000   148.282526   {452, 462, 1025, 1183, 1225, 1574}
1176  -30.278887   195.944335   {988, 1192, 1380, 2437, 2534, 2545}
1177   -8.477065   306.974992   {190, 396, 1129, 1404, 1605, 2050}
1178  -52.201411   283.917405   { 74, 1046, 1112, 1350, 1466, 1716}
1179   -3.783604   112.492056   {139, 1011, 1340, 2118, 2321, 2462}
